"go_id","NGenes","full_direction","full_p_value","full_fdr","direction_leave_out_EC","direction_leave_out_FC","direction_leave_out_TC","directionally_stable"
"GO:0009267",64,"Up",0.246685121366778,0.667658323216921,"Up","Up","Up",FALSE
"GO:0043011",15,"Down",0.246185552107323,0.667658323216921,"Down","Down","Down",FALSE
"GO:0043200",18,"Down",0.246509113210399,0.667658323216921,"Down","Down","Down",FALSE
"GO:0050909",10,"Down",0.246731347427488,0.667658323216921,"Down","Down","Down",FALSE
"GO:0007154",14,"Up",0.247482441151137,0.667764060648821,"Up","Up","Up",FALSE
"GO:0019216",29,"Down",0.24835876636179,0.667764060648821,"Down","Down","Down",FALSE
"GO:0030163",59,"Down",0.247620882783709,0.667764060648821,"Down","Down","Down",FALSE
"GO:0045059",10,"Down",0.248030890154332,0.667764060648821,"Down","Down","Down",FALSE
"GO:0045724",18,"Up",0.24841922256236,0.667764060648821,"Up","Up","Up",FALSE
"GO:0051276",24,"Down",0.247480345961179,0.667764060648821,"Down","Down","Down",FALSE
"GO:1902533",10,"Up",0.248865642637503,0.668224874706223,"Up","Up","Up",FALSE
"GO:0016197",51,"Up",0.249300977129967,0.668654938659845,"Up","Up","Up",FALSE
"GO:0000077",34,"Up",0.2513935178541,0.669668754177456,"Up","Down","Up",FALSE
"GO:0001659",19,"Down",0.250278328176739,0.669668754177456,"Down","Down","Down",FALSE
"GO:0007095",32,"Up",0.251608054553093,0.669668754177456,"Up","Up","Up",FALSE
"GO:0045582",32,"Down",0.250995662885019,0.669668754177456,"Down","Down","Down",FALSE
"GO:0070242",10,"Down",0.249994164541022,0.669668754177456,"Down","Down","Down",FALSE
"GO:1900029",13,"Down",0.250512815691962,0.669668754177456,"Down","Down","Down",FALSE
"GO:1903861",20,"Up",0.251573806107115,0.669668754177456,"Up","Up","Up",FALSE
"GO:0002286",15,"Down",0.253195099499274,0.6708978543592,"Down","Down","Down",FALSE
"GO:0007010",116,"Up",0.253450300535698,0.6708978543592,"Up","Up","Up",FALSE
"GO:0043001",26,"Up",0.253191569621627,0.6708978543592,"Up","Up","Up",FALSE
"GO:0071375",13,"Down",0.252833471298729,0.6708978543592,"Down","Down","Down",FALSE
"GO:0071398",19,"Down",0.253102480271731,0.6708978543592,"Down","Down","Down",FALSE
"GO:0070373",55,"Down",0.254306041540478,0.671699653199306,"Down","Down","Down",FALSE
"GO:2000736",16,"Up",0.254097184712984,0.671699653199306,"Up","Up","Up",FALSE
"GO:0098911",11,"Up",0.254882549475316,0.672491417182431,"Up","Up","Up",FALSE
"GO:0045104",13,"Up",0.255292455199018,0.672842371077673,"Up","Up","Up",FALSE
"GO:0047496",14,"Up",0.25568662124165,0.673151126345839,"Up","Up","Up",FALSE
"GO:0048771",11,"Down",0.257602794198988,0.677091661660667,"Down","Down","Down",FALSE
"GO:0070198",10,"Up",0.257756285048175,0.677091661660667,"Up","Up","Up",FALSE
"GO:0097178",10,"Down",0.2581863123489,0.677091661660667,"Down","Down","Down",FALSE
"GO:2000001",15,"Up",0.258297930189069,0.677091661660667,"Up","Up","Up",FALSE
"GO:0032467",30,"Up",0.258665731286889,0.677325136882694,"Up","Up","Up",FALSE
"GO:0001932",22,"Up",0.262467046696975,0.677784190726513,"Up","Up","Up",FALSE
"GO:0006744",14,"Down",0.259370095587622,0.677784190726513,"Down","Down","Down",FALSE
"GO:0007190",14,"Down",0.262395735428469,0.677784190726513,"Down","Down","Down",FALSE
"GO:0007626",71,"Up",0.260697096232656,0.677784190726513,"Up","Up","Up",FALSE
"GO:0009306",39,"Down",0.261262112734022,0.677784190726513,"Down","Down","Down",FALSE
"GO:0010596",20,"Down",0.262163097918826,0.677784190726513,"Down","Down","Down",FALSE
"GO:0017015",19,"Up",0.259939338472501,0.677784190726513,"Up","Up","Up",FALSE
"GO:0043651",14,"Down",0.260390743692802,0.677784190726513,"Down","Down","Down",FALSE
"GO:0045494",40,"Up",0.262461180246563,0.677784190726513,"Up","Up","Up",FALSE
"GO:0045995",40,"Up",0.261716513603611,0.677784190726513,"Up","Up","Up",FALSE
"GO:0046513",27,"Up",0.260801282216122,0.677784190726513,"Up","Up","Up",FALSE
"GO:0048388",12,"Down",0.261366408490007,0.677784190726513,"Down","Down","Down",FALSE
"GO:0120162",86,"Down",0.261137129027551,0.677784190726513,"Down","Down","Down",FALSE
"GO:0008210",12,"Down",0.263378827790988,0.679416721371658,"Down","Down","Down",FALSE
"GO:0006103",15,"Up",0.266133957007336,0.682263695251463,"Up","Up","Up",FALSE
"GO:0010634",31,"Up",0.265908339257651,0.682263695251463,"Up","Up","Up",FALSE
"GO:0034765",21,"Up",0.265971344887112,0.682263695251463,"Up","Up","Up",FALSE
"GO:0042730",17,"Down",0.264962651896652,0.682263695251463,"Down","Down","Down",FALSE
"GO:0045820",13,"Down",0.265399826794621,0.682263695251463,"Down","Down","Down",FALSE
"GO:0090303",23,"Up",0.266167071233904,0.682263695251463,"Up","Up","Up",FALSE
"GO:0042574",13,"Down",0.267265130755915,0.684356446508822,"Down","Down","Down",FALSE
"GO:0048477",29,"Down",0.268315430221895,0.68632262677811,"Down","Down","Down",FALSE
"GO:0097435",11,"Down",0.268837459465653,0.686934833334949,"Down","Down","Down",FALSE
"GO:0007271",21,"Down",0.269959560967296,0.687229575501594,"Down","Down","Down",FALSE
"GO:0030032",31,"Up",0.270366861802273,0.687229575501594,"Up","Up","Up",FALSE
"GO:0031954",13,"Up",0.270315161537697,0.687229575501594,"Up","Up","Up",FALSE
"GO:0043065",258,"Down",0.27013343828529,0.687229575501594,"Down","Down","Down",FALSE
"GO:1903076",22,"Up",0.270146051544808,0.687229575501594,"Up","Up","Up",FALSE
"GO:0070372",26,"Down",0.270903117013333,0.68787311843511,"Down","Down","Down",FALSE
"GO:0007264",71,"Down",0.27202946915371,0.689058449454516,"Down","Down","Down",FALSE
"GO:0014033",10,"Up",0.272327092575773,0.689058449454516,"Up","Up","Up",FALSE
"GO:0018108",39,"Down",0.272504185154646,0.689058449454516,"Down","Down","Down",FALSE
"GO:0032967",23,"Down",0.272129782346301,0.689058449454516,"Down","Down","Down",FALSE
"GO:0007281",30,"Up",0.273093586571962,0.689114657704952,"Up","Up","Up",FALSE
"GO:0046007",10,"Down",0.273018404941517,0.689114657704952,"Down","Down","Down",FALSE
"GO:0007041",19,"Up",0.274116286401294,0.689547180077788,"Up","Up","Up",FALSE
"GO:0007189",123,"Down",0.273959744200278,0.689547180077788,"Down","Down","Down",FALSE
"GO:0072593",31,"Down",0.273821908964125,0.689547180077788,"Down","Down","Down",FALSE
"GO:0007042",18,"Down",0.274537841309789,0.689893437831217,"Down","Down","Down",FALSE
"GO:0018345",20,"Up",0.276131300320089,0.690454047062726,"Up","Up","Up",FALSE
"GO:0033138",41,"Down",0.276499519473886,0.690454047062726,"Down","Down","Down",FALSE
"GO:0034145",12,"Down",0.275399975723298,0.690454047062726,"Down","Down","Down",FALSE
"GO:0050795",11,"Down",0.275735491557519,0.690454047062726,"Down","Down","Down",FALSE
"GO:0051085",22,"Down",0.276749893760944,0.690454047062726,"Down","Down","Down",FALSE
"GO:0061351",20,"Down",0.276049934772262,0.690454047062726,"Down","Down","Down",FALSE
"GO:1900273",15,"Up",0.276420235261595,0.690454047062726,"Up","Up","Up",FALSE
"GO:0048026",19,"Up",0.277130502525943,0.690694483218503,"Up","Up","Up",FALSE
"GO:0006541",17,"Up",0.278149439584935,0.691547064662112,"Up","Up","Up",FALSE
"GO:0008344",42,"Up",0.277953301745937,0.691547064662112,"Up","Up","Up",FALSE
"GO:0071354",13,"Down",0.278326349481294,0.691547064662112,"Down","Down","Down",FALSE
"GO:0042752",54,"Up",0.278670561882516,0.691695061669576,"Up","Up","Up",FALSE
"GO:0000132",31,"Up",0.279176396116759,0.692221919647412,"Up","Up","Up",FALSE
"GO:0009611",53,"Down",0.280307147709075,0.692221919647412,"Down","Down","Down",FALSE
"GO:0032486",10,"Up",0.280139369990237,0.692221919647412,"Up","Up","Up",FALSE
"GO:0036151",13,"Down",0.279652766736961,0.692221919647412,"Down","Down","Down",FALSE
"GO:1902808",11,"Down",0.279773686353539,0.692221919647412,"Down","Down","Down",FALSE
"GO:0097009",46,"Down",0.282240165787521,0.696287921689012,"Down","Down","Down",FALSE
"GO:0007409",83,"Up",0.28267639419282,0.69665683355837,"Up","Up","Up",FALSE
"GO:1902774",14,"Down",0.283706980540235,0.698488310752554,"Down","Down","Down",FALSE
"GO:0043547",89,"Up",0.28405300716478,0.698632396164389,"Up","Up","Up",FALSE
"GO:0034501",10,"Up",0.28436366247565,0.698689281916914,"Up","Up","Up",FALSE
"GO:0035865",11,"Up",0.285273916336945,0.700217794645227,"Up","Up","Up",FALSE
"GO:0045777",14,"Down",0.285966156297779,0.701208637541475,"Down","Down","Down",FALSE
"GO:0008360",109,"Up",0.28662345585527,0.702111892871277,"Up","Up","Up",FALSE
"GO:0050730",12,"Down",0.287808608205576,0.704305053312738,"Down","Down","Down",FALSE
"GO:0060999",17,"Up",0.288622636875759,0.705586526768706,"Up","Up","Up",FALSE
"GO:0006091",36,"Down",0.289109532764473,0.70562701554392,"Down","Down","Down",FALSE
"GO:0051290",14,"Up",0.289219961926644,0.70562701554392,"Up","Up","Up",FALSE
"GO:0035914",43,"Down",0.290405430205184,0.705841749033495,"Down","Down","Down",FALSE
"GO:0050868",13,"Down",0.289949797148311,0.705841749033495,"Down","Down","Down",FALSE
"GO:2000773",19,"Down",0.290384118535741,0.705841749033495,"Down","Down","Down",FALSE
"GO:2000819",23,"Up",0.29046985556934,0.705841749033495,"Up","Up","Up",FALSE
"GO:0048514",17,"Up",0.290871105347036,0.706110675317979,"Up","Up","Up",FALSE
"GO:0006897",136,"Up",0.292892165905744,0.709599165653996,"Up","Up","Up",FALSE
"GO:0016236",55,"Down",0.292739594742445,0.709599165653996,"Up","Down","Down",FALSE
"GO:0001913",12,"Up",0.293928054295912,0.710530115745603,"Up","Up","Up",FALSE
"GO:0001921",12,"Up",0.295243496960801,0.710530115745603,"Up","Up","Up",FALSE
"GO:0006974",245,"Up",0.294655746608187,0.710530115745603,"Up","Down","Up",FALSE
"GO:0009880",22,"Up",0.294493381958983,0.710530115745603,"Up","Up","Up",FALSE
"GO:0051056",86,"Up",0.295615616057121,0.710530115745603,"Up","Up","Up",FALSE
"GO:0061045",13,"Down",0.295599511681746,0.710530115745603,"Down","Down","Down",FALSE
"GO:0072332",25,"Down",0.294087542920612,0.710530115745603,"Down","Down","Down",FALSE
"GO:1902230",12,"Up",0.295600010396513,0.710530115745603,"Up","Up","Up",FALSE
"GO:0036297",35,"Up",0.296210639047986,0.711256771627082,"Up","Up","Up",FALSE
"GO:1900242",12,"Up",0.296640370656305,0.711585489333486,"Up","Up","Up",FALSE
"GO:0010719",29,"Down",0.297525570808995,0.7130050661399,"Down","Down","Down",FALSE
"GO:0008544",58,"Down",0.298636077767527,0.714851385189112,"Down","Down","Down",FALSE
"GO:0030502",15,"Down",0.298884365165489,0.714851385189112,"Down","Down","Down",FALSE
"GO:0045739",39,"Up",0.2995763675076,0.715801940062407,"Up","Up","Up",FALSE
"GO:0048025",18,"Down",0.29996206774234,0.716019474080438,"Down","Down","Down",FALSE
"GO:0044255",12,"Down",0.300853230515764,0.717441953045443,"Down","Down","Down",FALSE
"GO:0006805",69,"Down",0.303057272462594,0.718345223450636,"Down","Down","Down",FALSE
"GO:0006940",11,"Up",0.304979636356165,0.718345223450636,"Up","Up","Up",FALSE
"GO:0007586",12,"Down",0.303438689038758,0.718345223450636,"Down","Down","Down",FALSE
"GO:0042326",13,"Down",0.303320900980413,0.718345223450636,"Down","Down","Down",FALSE
"GO:0043113",21,"Down",0.302823950667522,0.718345223450636,"Down","Down","Down",FALSE
"GO:0043525",55,"Down",0.304581160781073,0.718345223450636,"Down","Down","Down",FALSE
"GO:0046676",31,"Up",0.304409145686884,0.718345223450636,"Up","Up","Up",FALSE
"GO:0048143",14,"Down",0.302517559417931,0.718345223450636,"Down","Down","Down",FALSE
"GO:0048681",10,"Up",0.305644908635663,0.718345223450636,"Up","Up","Up",FALSE
"GO:0051258",13,"Down",0.305666239114386,0.718345223450636,"Down","Down","Down",FALSE
"GO:0051457",13,"Up",0.305297434322105,0.718345223450636,"Up","Up","Up",FALSE
"GO:0071108",18,"Up",0.304313482044882,0.718345223450636,"Up","Up","Up",FALSE
"GO:0086002",23,"Up",0.303009123519252,0.718345223450636,"Up","Up","Up",FALSE
"GO:0140052",11,"Down",0.304056195142637,0.718345223450636,"Down","Down","Down",FALSE
"GO:1904707",35,"Up",0.303456217396081,0.718345223450636,"Up","Up","Up",FALSE
"GO:0002224",24,"Down",0.306891004819633,0.720526706967833,"Down","Down","Down",FALSE
"GO:2001046",10,"Up",0.307405458839468,0.721037900559757,"Up","Up","Up",FALSE
"GO:0007019",13,"Down",0.308506525096655,0.722922715510967,"Down","Down","Down",FALSE
"GO:0007062",13,"Up",0.309604518113207,0.723090322212319,"Up","Up","Up",FALSE
"GO:0007623",54,"Up",0.309564023826421,0.723090322212319,"Up","Up","Up",FALSE
"GO:0008015",28,"Down",0.309235689954564,0.723090322212319,"Down","Down","Down",FALSE
"GO:0010212",33,"Up",0.31003727507956,0.723090322212319,"Up","Up","Up",FALSE
"GO:0030308",96,"Down",0.310065891253184,0.723090322212319,"Down","Down","Down",FALSE
"GO:0030968",44,"Down",0.310913647435917,0.723678317307739,"Down","Down","Down",FALSE
"GO:0099170",22,"Up",0.310832543955439,0.723678317307739,"Up","Up","Up",FALSE
"GO:0006898",59,"Down",0.312607520356187,0.726050020081847,"Down","Down","Down",FALSE
"GO:0045176",13,"Up",0.312828959269833,0.726050020081847,"Up","Up","Up",FALSE
"GO:0071285",14,"Down",0.312656167946143,0.726050020081847,"Down","Down","Down",FALSE
"GO:0006520",14,"Down",0.314958680355797,0.727518624776223,"Down","Down","Down",FALSE
"GO:0042573",12,"Down",0.314721028718249,0.727518624776223,"Down","Down","Down",FALSE
"GO:0042797",11,"Down",0.314145360908671,0.727518624776223,"Down","Down","Down",FALSE
"GO:0043277",17,"Down",0.314270957475354,0.727518624776223,"Down","Down","Down",FALSE
"GO:0048661",48,"Down",0.31466955232806,0.727518624776223,"Down","Down","Down",FALSE
"GO:0006518",11,"Up",0.318206276370757,0.727718893650052,"Up","Up","Up",FALSE
"GO:0007420",159,"Up",0.318919321258713,0.727718893650052,"Up","Up","Up",FALSE
"GO:0008406",12,"Down",0.319047415251045,0.727718893650052,"Down","Down","Down",FALSE
"GO:0009950",11,"Up",0.317726858892974,0.727718893650052,"Up","Up","Up",FALSE
"GO:0019395",15,"Up",0.317263875076244,0.727718893650052,"Up","Up","Up",FALSE
"GO:0030214",13,"Down",0.31921239546808,0.727718893650052,"Down","Down","Down",FALSE
"GO:0030879",19,"Up",0.319238000259653,0.727718893650052,"Up","Up","Up",FALSE
"GO:0032924",20,"Up",0.316745092054713,0.727718893650052,"Up","Up","Up",FALSE
"GO:0048701",24,"Down",0.317828721788389,0.727718893650052,"Down","Down","Down",FALSE
"GO:0050732",10,"Down",0.318555254855662,0.727718893650052,"Down","Down","Down",FALSE
"GO:0070536",18,"Up",0.316919592149002,0.727718893650052,"Up","Down","Up",FALSE
"GO:0071549",22,"Up",0.316738339258993,0.727718893650052,"Up","Up","Up",FALSE
"GO:0099054",11,"Up",0.318009907084774,0.727718893650052,"Up","Up","Up",FALSE
"GO:1901524",11,"Down",0.318489083646535,0.727718893650052,"Down","Down","Down",FALSE
"GO:0001707",29,"Up",0.320264361217705,0.727752196962469,"Up","Up","Up",FALSE
"GO:0006325",152,"Up",0.319603774434153,0.727752196962469,"Up","Up","Up",FALSE
"GO:0046889",18,"Up",0.320104703287294,0.727752196962469,"Up","Up","Up",FALSE
"GO:0048278",17,"Down",0.320450555864133,0.727752196962469,"Down","Down","Down",FALSE
"GO:0034115",10,"Up",0.321179074201355,0.728045849169117,"Up","Up","Up",FALSE
"GO:0060348",44,"Up",0.321041696635738,0.728045849169117,"Up","Up","Up",FALSE
"GO:0035987",31,"Down",0.322136302342947,0.729293073347735,"Down","Down","Down",FALSE
"GO:0051453",22,"Up",0.32232953118332,0.729293073347735,"Up","Up","Up",FALSE
"GO:0007263",10,"Down",0.323393779966508,0.729662846163987,"Down","Down","Down",FALSE
"GO:0050821",172,"Down",0.323362285515464,0.729662846163987,"Down","Down","Down",FALSE
"GO:1901673",17,"Down",0.322805519386873,0.729662846163987,"Down","Down","Down",FALSE
"GO:0043518",15,"Up",0.324053012351126,0.730472003722853,"Up","Up","Up",FALSE
"GO:0010804",22,"Down",0.325099474431965,0.732151735745759,"Down","Down","Down",FALSE
"GO:0015918",15,"Up",0.326349470039171,0.734148959668259,"Up","Up","Up",FALSE
"GO:0031214",22,"Down",0.32659054543267,0.734148959668259,"Down","Down","Down",FALSE
"GO:1990573",38,"Up",0.326894535257104,0.734153161436934,"Up","Up","Up",FALSE
"GO:0043488",32,"Up",0.327521046673542,0.734203084332755,"Up","Up","Up",FALSE
"GO:1904862",21,"Up",0.327442655955088,0.734203084332755,"Up","Up","Up",FALSE
"GO:0090314",24,"Down",0.328469718656775,0.73565107496402,"Down","Down","Down",FALSE
"GO:0002063",16,"Up",0.330145807539443,0.737859675875682,"Up","Up","Up",FALSE
"GO:0007213",13,"Down",0.330010821856091,0.737859675875682,"Down","Down","Down",FALSE
"GO:0045926",14,"Down",0.330366801379729,0.737859675875682,"Down","Down","Down",FALSE
"GO:0007628",31,"Up",0.330696472981938,0.737917749629118,"Up","Up","Up",FALSE
"GO:0002687",14,"Down",0.331252819718092,0.737992589717978,"Down","Down","Down",FALSE
"GO:0006457",115,"Down",0.331734591035926,0.737992589717978,"Up","Down","Down",FALSE
"GO:0015810",12,"Up",0.332133939078344,0.737992589717978,"Up","Up","Up",FALSE
"GO:0036342",18,"Down",0.33202437059452,0.737992589717978,"Down","Down","Down",FALSE
"GO:0090110",13,"Up",0.332248515700193,0.737992589717978,"Up","Up","Up",FALSE
"GO:0023019",22,"Down",0.333193328547935,0.739415331846102,"Down","Down","Down",FALSE
"GO:0007188",42,"Down",0.334431606382467,0.740081107406358,"Down","Down","Down",FALSE
"GO:0007584",51,"Down",0.334830092195893,0.740081107406358,"Down","Down","Down",FALSE
"GO:0015867",10,"Down",0.335187128773445,0.740081107406358,"Down","Down","Down",FALSE
"GO:0030301",21,"Up",0.335320699281646,0.740081107406358,"Up","Up","Up",FALSE
"GO:0046339",11,"Down",0.334124770317203,0.740081107406358,"Down","Down","Down",FALSE
"GO:0097421",27,"Down",0.333977724955591,0.740081107406358,"Down","Down","Down",FALSE
"GO:0016477",225,"Up",0.337292769911216,0.74214304237753,"Up","Up","Up",FALSE
"GO:0042254",22,"Down",0.336768318139212,0.74214304237753,"Down","Down","Down",FALSE
"GO:0071548",15,"Down",0.337476568653157,0.74214304237753,"Down","Down","Down",FALSE
"GO:2001234",21,"Down",0.337324681174051,0.74214304237753,"Down","Down","Down",FALSE
"GO:0002720",15,"Down",0.338014868380774,0.742547415430828,"Down","Down","Down",FALSE
"GO:0007611",49,"Up",0.338271600362933,0.742547415430828,"Up","Up","Up",FALSE
"GO:0016125",13,"Down",0.339036566423829,0.742884451226243,"Down","Down","Down",FALSE
"GO:0016925",42,"Up",0.338883427628233,0.742884451226243,"Up","Up","Up",FALSE
"GO:0001837",39,"Up",0.34109869170952,0.742927011064943,"Up","Up","Up",FALSE
"GO:0007031",19,"Up",0.339378907858255,0.742927011064943,"Up","Up","Up",FALSE
"GO:0032331",20,"Up",0.341523282152258,0.742927011064943,"Up","Up","Up",FALSE
"GO:0048568",24,"Down",0.340483602846024,0.742927011064943,"Down","Down","Down",FALSE
"GO:0050890",39,"Up",0.341485203892533,0.742927011064943,"Up","Up","Up",FALSE
"GO:0055007",17,"Up",0.340291754791493,0.742927011064943,"Up","Up","Up",FALSE
"GO:1905168",34,"Up",0.341374897575555,0.742927011064943,"Up","Down","Up",FALSE
"GO:2000146",11,"Down",0.341807571345929,0.742927011064943,"Down","Down","Down",FALSE
"GO:2000672",10,"Up",0.341725909841587,0.742927011064943,"Up","Up","Up",FALSE
"GO:0009312",19,"Up",0.342756314701923,0.743658789933638,"Up","Up","Up",FALSE
"GO:0043923",15,"Up",0.342708565385934,0.743658789933638,"Up","Up","Up",FALSE
"GO:0030324",64,"Down",0.343512128619898,0.744633784608699,"Down","Down","Down",FALSE
"GO:0001649",108,"Up",0.350354813544238,0.745313943654144,"Up","Up","Up",FALSE
"GO:0001934",112,"Down",0.354342762106071,0.745313943654144,"Down","Down","Down",FALSE
"GO:0001935",26,"Up",0.350071279156373,0.745313943654144,"Up","Up","Up",FALSE
"GO:0002726",10,"Down",0.351074339176761,0.745313943654144,"Down","Down","Down",FALSE
"GO:0003091",14,"Up",0.351815407904561,0.745313943654144,"Up","Up","Up",FALSE
"GO:0005975",89,"Down",0.346813976908196,0.745313943654144,"Down","Down","Down",FALSE
"GO:0006476",10,"Down",0.351869034119652,0.745313943654144,"Down","Down","Down",FALSE
"GO:0006665",12,"Up",0.352427547554686,0.745313943654144,"Up","Up","Up",FALSE
"GO:0006694",21,"Down",0.345908213864879,0.745313943654144,"Down","Down","Down",FALSE
"GO:0006695",31,"Down",0.35390111010763,0.745313943654144,"Down","Down","Down",FALSE
"GO:0007204",126,"Down",0.353491891137892,0.745313943654144,"Down","Up","Down",FALSE
"GO:0007528",24,"Up",0.351780123350134,0.745313943654144,"Up","Up","Up",FALSE
"GO:0010971",24,"Up",0.354705896115919,0.745313943654144,"Up","Up","Up",FALSE
"GO:0030099",17,"Down",0.354128024430436,0.745313943654144,"Down","Down","Down",FALSE
"GO:0032012",18,"Up",0.346799336187175,0.745313943654144,"Up","Up","Up",FALSE
"GO:0032526",37,"Down",0.346155782499576,0.745313943654144,"Down","Down","Down",FALSE
